project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at
mIVSCC-MET,656440106,http://lims2/specimens?id=656440106,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_351_A01,656440009,1/3/2018 23:25,1.913967488,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,656449594,http://lims2/specimens?id=656449594,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_352_A01,656449579,1/3/2018 23:51,2.400468992,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646088963,http://lims2/specimens?id=646088963,Tlx3-Cre_PL56;Ai14-353877.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Tlx3-Cre_PL56%3BAi14-353877.06.01,EPhys_171030_03_C02_M,BIOCYTIN_171107_03_C02,539043196,PAS4_171103_451_A01,646088942,,,V1 Coronal 107,qc,A8S4_171108_09,failed,,353877,Ai14(RCL-tdT),Tlx3-Cre_PL56,not applicable,VISp,,,,,,,648060564,processing,,,,http://lims2/focal_plane_image_series?id=648060564,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642568816,http://lims2/specimens?id=642568816,Vip-IRES-Cre;Ai14-354376.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.03.01,Ephys_171009_01_B06_M,BIOCYTIN_171017_01_B06,539043797,PBS4_171009_506_A01,642568741,10/9/2017 23:13,1.929969408,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,,VISp,,dendrite type - NA,apical - NA,,,,644738385,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738385,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642569032,http://lims2/specimens?id=642569032,Vip-IRES-Cre;Ai14-354376.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.04.01,EPhys_171009_01_C02_M,BIOCYTIN_171017_01_C02,539043245,P2S4_171009_054_A01,642569011,10/9/2017 23:10,1.419397632,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,644738433,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738433,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642580540,http://lims2/specimens?id=642580540,Vip-IRES-Cre;Ai14-354376.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.04.01,EPhys_171009_01_C02_M,BIOCYTIN_171017_01_C02,539043245,P2S4_171009_055_A01,642580433,10/9/2017 23:36,2.499716096,V1 Coronal 107,auto_failed,A8S4_171013_06,failed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,644738433,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738433,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642544418,http://lims2/specimens?id=642544418,Vip-IRES-Cre;Ai14-354376.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.04.02,EPhys_171009_01_C01_M,BIOCYTIN_171017_01_C01,539043981,P8S4_171009_357_A01,642544149,10/9/2017 22:16,2.285433344,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,INC,,dendrite type - NA,apical - NA,5351.794891,,,644738407,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738407,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642569279,http://lims2/specimens?id=642569279,Vip-IRES-Cre;Ai14-354376.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.04.02,EPhys_171009_01_C01_M,BIOCYTIN_171017_01_C01,539043981,P8S4_171009_358_A01,642569150,10/9/2017 23:16,1.921102848,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp4,,,,3773.038136,,,644738407,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=644738407,,63x go,63x imaging started,665836447,image_qc_passed,http://lims2/focal_plane_image_series?id=665836447,,,,,,,,,,,,,,
mIVSCC-MET,642598190,http://lims2/specimens?id=642598190,Vip-IRES-Cre;Ai14-354376.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.05.02,EPhys_171009_01_C03_M,BIOCYTIN_171017_01_C03,539044118,P2S4_171009_056_A01,642598146,10/10/2017 0:40,3.587599616,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,644738485,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738485,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642557052,http://lims2/specimens?id=642557052,Vip-IRES-Cre;Ai14-354376.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354376.06.01,EPhys_171009_01_B05_M,BIOCYTIN_171017_01_B05,539043613,PAS4_171009_453_A01,642557037,10/9/2017 22:24,1.877556096,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,354376,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp2/3,,,,8773.104647,,,644738366,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=644738366,,63x go,63x imaging started,665852018,image_qc_passed,http://lims2/focal_plane_image_series?id=665852018,,,,,,,,,,,,,,
mIVSCC-MET,642767494,http://lims2/specimens?id=642767494,Vip-IRES-Cre;Ai14-354378.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354378.03.01,Ephys_171009_01_C05_M,BIOCYTIN_171017_01_C05,539043061,PBS4_171010_501_A01,642767434,10/10/2017 18:00,1.667615616,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,354378,Ai14(RCL-tdT),Vip-IRES-Cre,,VISp,,dendrite type - NA,apical - NA,,,,644738530,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738530,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642791355,http://lims2/specimens?id=642791355,Vip-IRES-Cre;Ai14-354378.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354378.03.02,Ephys_171009_01_D02_M,BIOCYTIN_171017_01_D02,539043009,PBS4_171010_502_A01,642791340,10/10/2017 18:49,1.187186048,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,354378,Ai14(RCL-tdT),Vip-IRES-Cre,,VISp,,dendrite type - NA,apical - NA,,,,644738588,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738588,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642817252,http://lims2/specimens?id=642817252,Vip-IRES-Cre;Ai14-354378.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354378.04.01,EPhys_171009_01_D03_M,BIOCYTIN_171017_01_D03,539043193,P2S4_171010_054_A01,642817231,10/10/2017 20:19,1.485202432,V1 Coronal 107,auto_failed,A8S4_171013_06,failed,,354378,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,644738639,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738639,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642821317,http://lims2/specimens?id=642821317,Vip-IRES-Cre;Ai14-354378.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-354378.04.01,EPhys_171009_01_D03_M,BIOCYTIN_171017_01_D03,539043193,P2S4_171010_055_A01,642821269,10/10/2017 20:43,1.145378304,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,354378,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,644738639,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738639,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,643143322,http://lims2/specimens?id=643143322,Vip-IRES-Cre;Ai14-355066.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-355066.03.01,Ephys_171009_02_B06_M,BIOCYTIN_171017_02_B06,539042827,PBS4_171012_501_A01,643143267,10/12/2017 18:07,1.516445696,V1 Coronal 107,auto_failed,A8S4_171019_08,passed,,355066,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,644739262,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644739262,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,643176208,http://lims2/specimens?id=643176208,Vip-IRES-Cre;Ai14-355066.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-355066.04.01,EPhys_171009_02_C02_M,BIOCYTIN_171017_02_C02,539043195,P2S4_171012_051_A01,643176151,10/12/2017 19:54,1.5053184,V1 Coronal 107,auto_failed,A8S4_171019_08,failed,,355066,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,644739307,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644739307,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,643021973,http://lims2/specimens?id=643021973,Vip-IRES-Cre;Ai14-355068.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-355068.05.01,EPhys_171009_02_B04_M,BIOCYTIN_171017_02_B04,539046137,P2S4_171011_053_A01,643021958,10/11/2017 23:38,2.664469504,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,355068,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp2/3,,,,8222.009022,,,644739200,pending_ephys_qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=644739200,,63x go,63x imaging started,650917845,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=650917845,,,,,,,,,,,,,,
mIVSCC-MET,643004718,http://lims2/specimens?id=643004718,Vip-IRES-Cre;Ai14-355068.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-355068.05.02,EPhys_171009_02_B03_M,BIOCYTIN_171017_02_B03,539045953,P8S4_171011_355_A01,643004703,10/11/2017 22:22,1.191276032,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,355068,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,644739149,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644739149,,63x go,63x imaging started,650930648,deferred,http://lims2/focal_plane_image_series?id=650930648,,,,,,,,,,,,,,
mIVSCC-MET,643007462,http://lims2/specimens?id=643007462,Vip-IRES-Cre;Ai14-355068.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-355068.05.02,EPhys_171009_02_B03_M,BIOCYTIN_171017_02_B03,539045953,P8S4_171011_356_A01,643007424,10/11/2017 23:03,1.31395456,V1 Coronal 107,auto_failed,A8S4_171013_06,failed,,355068,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,644739149,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644739149,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,647995875,http://lims2/specimens?id=647995875,Vip-IRES-Cre;Ai14-358733.0.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.02.01,Ephys_171113_01_A01_m,BIOCYTIN_171121_01_A01,539044656,,647995752,,,V1 Coronal 107,qc,,,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,,,,,,,,,651653469,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651653469,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648004031,http://lims2/specimens?id=648004031,Vip-IRES-Cre;Ai14-358733.0.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.02.01,Ephys_171113_01_A01_m,BIOCYTIN_171121_01_A01,539044656,PXS4_171113_251_A01,648003929,,,V1 Coronal 107,qc,A8S4_171117_11,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,,,,,,,,651653469,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651653469,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648010025,http://lims2/specimens?id=648010025,Vip-IRES-Cre;Ai14-358733.0.03.01.01,Cell,,not checked,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.03.01,Ephys_171113_01_A03_M,BIOCYTIN_171121_01_A03,539045024,PBS4_171113_501_A01,648009906,11/13/2017 19:03,2.706713088,V1 Coronal 107,auto_failed,A8S4_171117_07,failed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,,VISp,,,,,,,651654159,processing,,,,http://lims2/focal_plane_image_series?id=651654159,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648121494,http://lims2/specimens?id=648121494,Vip-IRES-Cre;Ai14-358733.0.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.03.02,Ephys_171113_01_C02_M,BIOCYTIN_171121_01_C02,535157430,PBS4_171113_504_A01,648121367,11/13/2017 23:00,2.05262784,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656580,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656580,,63x go,63x imaging started,669354110,image_qc_passed,http://lims2/focal_plane_image_series?id=669354110,,,,,,,,,,,,,,
mIVSCC-MET,648030172,http://lims2/specimens?id=648030172,Vip-IRES-Cre;Ai14-358733.0.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.04.01,EPhys_171113_01_B01_M,BIOCYTIN_171121_01_B01,535175035,P2S4_171113_051_A01,648029992,11/13/2017 19:07,3.030217984,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651655225,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651655225,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648038863,http://lims2/specimens?id=648038863,Vip-IRES-Cre;Ai14-358733.0.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.0.04.01,EPhys_171113_01_B01_M,BIOCYTIN_171121_01_B01,535175035,P2S4_171113_052_A01,648038743,11/13/2017 19:44,5.383319552,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651655225,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651655225,,63x go,63x imaging started,669347728,image_qc_passed,http://lims2/focal_plane_image_series?id=669347728,,,,,,,,,,,,,,
mIVSCC-MET,648002271,http://lims2/specimens?id=648002271,Vip-IRES-Cre;Ai14-358733.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.04.02,EPhys_171113_01_A02_M,BIOCYTIN_171121_01_A02,539044840,P8S4_171113_351_A01,648002169,11/13/2017 18:12,0.965872256,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - aspiny,apical - NA,,,,651653809,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651653809,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648004256,http://lims2/specimens?id=648004256,Vip-IRES-Cre;Ai14-358733.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.04.02,EPhys_171113_01_A02_M,BIOCYTIN_171121_01_A02,539044840,P8S4_171113_352_A01,648004226,11/13/2017 18:38,1.644128384,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - aspiny,apical - NA,,,,651653809,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651653809,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648011821,http://lims2/specimens?id=648011821,Vip-IRES-Cre;Ai14-358733.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358733.04.02,EPhys_171113_01_A02_M,BIOCYTIN_171121_01_A02,539044840,P8S4_171113_353_A01,648011738,11/13/2017 19:02,1.379399936,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358733,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - aspiny,apical - NA,,,,651653809,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651653809,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648080486,http://lims2/specimens?id=648080486,Vip-IRES-Cre;Ai14-358735.0.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.03.01,EPhys_171113_01_B03_M,BIOCYTIN_171121_01_B03,535156510,P9S4_171113_402_A01,648080431,11/13/2017 21:42,1.090422912,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651655507,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651655507,,63x go,63x imaging started,669344716,image_qc_passed,http://lims2/focal_plane_image_series?id=669344716,,,,,,,,,,,,,,
mIVSCC-MET,648085661,http://lims2/specimens?id=648085661,Vip-IRES-Cre;Ai14-358735.0.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.03.01,EPhys_171113_01_B03_M,BIOCYTIN_171121_01_B03,535156510,P9S4_171113_403_A01,648085510,11/13/2017 21:56,1.37123712,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651655507,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651655507,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648091488,http://lims2/specimens?id=648091488,Vip-IRES-Cre;Ai14-358735.0.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.03.02,Ephys_171113_01_B04_M,BIOCYTIN_171121_01_B04,535156694,PBS4_171113_503_A01,648091415,11/13/2017 22:00,3.752439808,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,,VISp,,,,,,,651655954,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651655954,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648091351,http://lims2/specimens?id=648091351,Vip-IRES-Cre;Ai14-358735.0.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.04.01,EPhys_171113_01_C01_M,BIOCYTIN_171121_01_C01,535157246,P2S4_171113_053_A01,648091198,11/13/2017 21:49,3.560698624,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656119,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656119,,63x go,63x imaging started,669349961,qc,http://lims2/focal_plane_image_series?id=669349961,,,,,,,,,,,,,,
mIVSCC-MET,648095410,http://lims2/specimens?id=648095410,Vip-IRES-Cre;Ai14-358735.0.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.04.01,EPhys_171113_01_C01_M,BIOCYTIN_171121_01_C01,535157246,P2S4_171113_054_A01,648094981,11/13/2017 22:21,6.47221504,V1 Coronal 107,auto_failed,A8S4_171117_07,failed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656119,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656119,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648137894,http://lims2/specimens?id=648137894,Vip-IRES-Cre;Ai14-358735.0.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.0.05.02,EPhys_171113_01_C04_M,BIOCYTIN_171121_01_C04,535157798,PAS4_171113_452_A01,648137732,11/13/2017 23:25,7.3286016,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656771,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656771,,63x go,63x imaging started,669361930,image_qc_passed,http://lims2/focal_plane_image_series?id=669361930,,,,,,,,,,,,,,
mIVSCC-MET,648083571,http://lims2/specimens?id=648083571,Vip-IRES-Cre;Ai14-358735.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.04.02,EPhys_171113_01_B06_M,BIOCYTIN_171121_01_B06,535157062,P8S4_171113_354_A01,648083540,11/13/2017 21:45,2.321419776,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656092,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656092,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648094111,http://lims2/specimens?id=648094111,Vip-IRES-Cre;Ai14-358735.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.04.02,EPhys_171113_01_B06_M,BIOCYTIN_171121_01_B06,535157062,P8S4_171113_355_A01,648094081,11/13/2017 22:05,1.135652864,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656092,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656092,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648139266,http://lims2/specimens?id=648139266,Vip-IRES-Cre;Ai14-358735.06.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.06.01,EPhys_171113_01_C05_M,BIOCYTIN_171121_01_C05,535158200,P8S4_171113_356_A01,648139116,11/13/2017 23:32,1.339019264,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656793,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656793,,63x go,63x imaging started,669371214,image_qc_passed,http://lims2/focal_plane_image_series?id=669371214,,,,,,,,,,,,,,
mIVSCC-MET,648144023,http://lims2/specimens?id=648144023,Vip-IRES-Cre;Ai14-358735.06.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358735.06.01,EPhys_171113_01_C05_M,BIOCYTIN_171121_01_C05,535158200,P8S4_171113_357_A01,648143920,11/13/2017 23:55,1.170986496,V1 Coronal 107,auto_failed,A8S4_171117_07,passed,,358735,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656793,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656793,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648234561,http://lims2/specimens?id=648234561,Vip-IRES-Cre;Ai14-358736.0.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358736.0.03.01,EPhys_171113_01_D03_M,BIOCYTIN_171121_01_D03,535156144,P9S4_171114_401_A01,648234434,11/14/2017 18:54,1.711570944,V1 Coronal 107,auto_failed,A8S4_171117_11,failed,,358736,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656875,processing,,,,http://lims2/focal_plane_image_series?id=651656875,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648263389,http://lims2/specimens?id=648263389,Vip-IRES-Cre;Ai14-358736.0.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358736.0.04.01,EPhys_171113_01_D05_M,BIOCYTIN_171121_01_D05,535155960,P9S4_171114_402_A01,648263198,11/14/2017 19:20,1.723145856,V1 Coronal 107,auto_failed,A8S4_171117_11,failed,,358736,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,,,,,,651656917,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656917,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,648272017,http://lims2/specimens?id=648272017,Vip-IRES-Cre;Ai14-358736.0.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Vip-IRES-Cre%3BAi14-358736.0.04.01,EPhys_171113_01_D05_M,BIOCYTIN_171121_01_D05,535155960,P9S4_171114_403_A01,648271939,11/14/2017 19:37,2.736379904,V1 Coronal 107,auto_failed,A8S4_171117_11,passed,,358736,Ai14(RCL-tdT),Vip-IRES-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,651656917,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=651656917,,63x no go,,,,,,,,,,,,,,,,,,
